1.584893192461113287e+01 6.724096645884669599e-01 1.093763850798219472e+00
1.995262314968879735e+01 6.892973379382816290e-01 1.101274639747503059e+00
2.511886431509579509e+01 7.040791019319908584e-01 1.099941050708383550e+00
3.162277660168379256e+01 7.186545748473711637e-01 1.093993366936905076e+00
3.981071705534973404e+01 7.319903949792059272e-01 1.099823628229946948e+00
5.011872336272722350e+01 7.448085401656169280e-01 1.106130974723049887e+00
6.309573444801932851e+01 7.564682589275288915e-01 1.119434210733775137e+00
7.943282347242814012e+01 7.672157946021579411e-01 1.135532777812497507e+00
1.000000000000000000e+02 7.772615173212915618e-01 1.147309240946574160e+00
1.258925411794167530e+02 7.875011119113252134e-01 1.160945003616606686e+00
1.584893192461114211e+02 7.972008518589097648e-01 1.165130753045288570e+00
1.995262314968878741e+02 8.049739623362166530e-01 1.184042927750668994e+00
2.511886431509579722e+02 8.130587085715303974e-01 1.191737200248797146e+00
3.162277660168379612e+02 8.206879302485396988e-01 1.206913614255309408e+00
3.981071705534973262e+02 8.274235740399416006e-01 1.221373394201939355e+00
5.011872336272724624e+02 8.343201791906995624e-01 1.239438320734786991e+00
6.309573444801930009e+02 8.416928655758032507e-01 1.233937711367210310e+00
7.943282347242812875e+02 8.477725068385488782e-01 1.245890638375454662e+00
1.000000000000000000e+03 8.529878233256714681e-01 1.263387261858854638e+00
1.258925411794167530e+03 8.594255033872189031e-01 1.263889506291940634e+00
1.584893192461114040e+03 8.626613688979933858e-01 1.281257817579935843e+00
1.995262314968878854e+03 8.666240888582613655e-01 1.283574424826945837e+00
2.511886431509579779e+03 8.714108721567692672e-01 1.300418972984456634e+00
3.162277660168379498e+03 8.791613244150120465e-01 1.293560727317947245e+00
3.981071705534973262e+03 8.799459364114365911e-01 1.304984171434055984e+00
5.011872336272725079e+03 8.817082113647196628e-01 1.303911230797837328e+00
6.309573444801930236e+03 8.706892581602471148e-01 1.289981359705973496e+00
7.943282347242813557e+03 8.914607229582593995e-01 1.313573092731251890e+00
